Id,PostCode,PostTown,DependentLocality,DoubleDependentLocality,ThoroughfareDescriptor,DependentThoroughfareDescriptor,BuildingNumber,BuildingName,SubBuildingName,POBox,DepartmentName,OrganisationName,UDPRN,PostcodeType,SUOrganisationIndicator,DeliveryPointSuffix,AddressKey,OrganisationKey,NumberOfHouseholds,LocalityKey
686,PL1 1QW,PLYMOUTH,,,Mayflower Street,, ,75-79,,,,Iceland Foods plc,18911838,S,Y,1B,26306514,719024,1,7775
687,PL1 1QX,PLYMOUTH,,,Mayflower Street,,42,,,,,The Art Side,18911846,S,Y,1E,27476138,1134603,1,7775
688,PL1 1QX,PLYMOUTH,,,Mayflower Street,, ,36-38,,,,Positano,18911845,S,Y,1B,31733962,2576001,1,7775
689,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,Anglian Window Centres,18911840,S,Y,1N,32166744,1703328,1,7775
690,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,Health & Safety Executive,18911841,S,Y,1P,32166744,2686781,1,7775
691,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,Citizens Advice Bureau,28560978,S,Y,1S,32166744,2893093,1,7775
692,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,Insolvency Service,18911842,S,Y,1Y,32166744,4114522,1,7775
693,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,Pertemps Recruitment,53361222,S,Y,1Z,32166744,4132961,1,7775
694,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,C A F O D,56094988,S,Y,2A,32166744,4179962,1,7775
695,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,Southwest Smart Applications Ltd,57132366,S,Y,2B,32166744,4232810,1,7775
696,PL1 1QX,PLYMOUTH,,,Mayflower Street,,32,,,,,Trevi Women Ltd,57400542,S,Y,2D,32166744,4277377,1,7775
697,PL1 1QX,PLYMOUTH,,,Mayflower Street,,40,,,,,Attica Tattoo Studio,54103069,S,Y,1U,38454422,3779458,1,7775
698,PL1 1QX,PLYMOUTH,,,Mayflower Street,,46,,,,,Toot Persian Food,18911844,S,Y,1H,38988790,3869515,1,7775
699,PL1 1QX,PLYMOUTH,,,Mayflower Street,,44,,,,,Studio 44,18911847,S,Y,1G,39263186,3910904,1,7775
700,PL1 1QX,PLYMOUTH,,,Mayflower Street,,34,,,,,,18911843,S, ,1W,40873799,0,1,7775
701,PL1 1QZ,PLYMOUTH,,,New George Street,,13,,,,,McDonalds Restaurants Ltd,18911850,S,Y,1B,28173986,1353797,1,7775
702,PL1 1QZ,PLYMOUTH,,,New George Street,,11,,,,,Size,50621605,S,Y,1J,35870202,3284545,1,7775
703,PL1 1QZ,PLYMOUTH,,,New George Street,, ,05-Jul,,,,,18911849,S, ,1E,38256701,0,1,7775
704,PL1 1QZ,PLYMOUTH,,,New George Street,,9,,,,,,18911851,S, ,1F,38853773,0,1,7775
705,PL1 1QZ,PLYMOUTH,,,New George Street,, ,01-Mar,,,,Costa Coffee,18911848,S,Y,1G,39941813,4008271,1,7775
706,PL1 1QZ,PLYMOUTH,,,New George Street,,19,,,,,,18911852,S, ,1D,40282069,0,1,7775
707,PL1 1RA,PLYMOUTH,,,New George Street,, ,29-31,,,,Tesco Stores Ltd,18911857,S,Y,1F,29065587,1804992,1,7775
708,PL1 1RA,PLYMOUTH,,,New George Street,,35,,,,,,18911855,S, ,1B,38468858,0,1,7775
709,PL1 1RA,PLYMOUTH,,,New George Street,, ,35a,,,,,18911858,S, ,1D,38943336,0,1,7775
710,PL1 1RA,PLYMOUTH,,,New George Street,,37,,,,,,18911856,S, ,1E,39363571,0,1,7775
711,PL1 1RJ,PLYMOUTH,,,New George Street,, ,51-53,,,,Argos Ltd,18911867,S,Y,1Q,29108950,1818839,1,7775
712,PL1 1RJ,PLYMOUTH,,,New George Street,,77,,,,,Ryman,18911872,S,Y,1J,31024665,2410259,1,7775
713,PL1 1RJ,PLYMOUTH,,,New George Street,,55,,,,,,18911871,S, ,1W,36646856,0,1,7775
714,PL1 1RJ,PLYMOUTH,,,New George Street,,59,,,,,Pavers,18911861,S,Y,1R,37780056,3665115,1,7775
715,PL1 1RJ,PLYMOUTH,,,New George Street,,71,,,,,Plymouth City Council 1st Shop,53720757,S,Y,2A,37948410,3691684,1,7775
716,PL1 1RJ,PLYMOUTH,,,New George Street,, ,Derrys Cross,,,,,18911865,S, ,1X,38284489,0,1,7775
717,PL1 1RJ,PLYMOUTH,,,New George Street,,69,,,,,Brewsters Ltd,53716267,S,Y,1Z,39467485,3942438,1,7775
718,PL1 1RJ,PLYMOUTH,,,New George Street,,65,,,,,,18911873,S, ,1P,39747149,0,1,7775
719,PL1 1RJ,PLYMOUTH,,,New George Street,,67,,,,,Climate Hub,57029893,S,Y,2H,41748134,4220985,1,7775
720,PL1 1RJ,PLYMOUTH,,,New George Street,, ,69a,,,,Memory Matters,57554839,S,Y,2J,42357534,4298946,1,7775
721,PL1 1RL,PLYMOUTH,,,New George Street,,12,,,,,Clinton Cards plc,18911874,S,Y,1B,28173913,1353730,1,7775
722,PL1 1RL,PLYMOUTH,,,New George Street,,18,,,,,Dorothy Perkins,18911876,S,Y,1H,28173915,1353732,1,7775
723,PL1 1RL,PLYMOUTH,,,New George Street,,8,,,,,Vision Express,18911884,S,Y,1F,31024664,2410258,1,7775
724,PL1 1RL,PLYMOUTH,,,New George Street,,16,,,,,Thorntons Cafe,18911879,S,Y,1D,31206330,2456284,1,7775
725,PL1 1RL,PLYMOUTH,,,New George Street,,24,,,,,E E,18911881,S,Y,1Q,31323901,2483135,1,7775
726,PL1 1RL,PLYMOUTH,,,New George Street,,20,,,,,Carphone Warehouse,18911878,S,Y,1E,31633776,2544167,1,7775
727,PL1 1RL,PLYMOUTH,,,New George Street,,20,,,,,March Hair,51498630,S,Y,2D,31633776,3170282,1,7775
728,PL1 1RL,PLYMOUTH,,,New George Street,,14,,,,,Moss,18911883,S,Y,1G,34771218,3085020,1,7775
729,PL1 1RL,PLYMOUTH,,,New George Street,,6,,,,,Ann Summers,51035405,S,Y,2A,34771291,3085050,1,7775
730,PL1 1RL,PLYMOUTH,,,New George Street,,22,,,,,Halifax plc,51650076,S,Y,2F,35554704,3223404,1,7775
731,PL1 1RL,PLYMOUTH,,,New George Street,,2,,,,,Vodafone,51646722,S,Y,2E,38907120,3854440,1,7775
732,PL1 1RL,PLYMOUTH,,,New George Street,,4,,,,,The White Stuff,18911246,S,Y,1Y,39941817,4008275,1,7775
733,PL1 1RL,PLYMOUTH,,,New George Street,,10,,,,,,18911877,S, ,1A,40282205,0,1,7775
734,PL1 1RP,PLYMOUTH,,,New George Street,, ,73-75,,,,W H Smith Ltd,18911885,L, ,1A,1592208,0,1,7775
735,PL1 1RQ,PLYMOUTH,,,New George Street,,93,,,,,Bon Marche,18911887,S,Y,1F,27109995,992293,1,7775
736,PL1 1RQ,PLYMOUTH,,,New George Street,, ,89-91,,,,The Gold Centre,18911891,S,Y,1E,28174049,1353860,1,7775
737,PL1 1RQ,PLYMOUTH,,,New George Street,, ,101-103,,,,Cash Converters Ltd,18911889,S,Y,1A,28174050,1353861,1,7775
738,PL1 1RQ,PLYMOUTH,,,New George Street,, ,97-99,,,,Paddy Power,18911888,S,Y,1N,28176474,1354360,1,7775
739,PL1 1RQ,PLYMOUTH,,,New George Street,,105,,,,,Premier,18911893,S,Y,1H,34771236,3085025,1,7775
740,PL1 1RQ,PLYMOUTH,,,New George Street,,109,,,,,,18911886,S, ,1B,38394539,0,1,7775
741,PL1 1RQ,PLYMOUTH,,,New George Street,,111,,,,,,18911890,S, ,1P,40282081,0,1,7775
742,PL1 1RR,PLYMOUTH,,,New George Street,,70,,,,,Shoe Zone,18911896,S,Y,1P,26456100,768417,1,7775
743,PL1 1RR,PLYMOUTH,,,New George Street,,76,,,,,Boots The Chemists Ltd,18911895,S,Y,1S,27047768,971209,1,7775
744,PL1 1RR,PLYMOUTH,,,New George Street,,74,,,,,Superdrug Stores plc,18911905,S,Y,1R,27378960,1103188,1,7775
745,PL1 1RR,PLYMOUTH,,,New George Street,,56,,,,,H Samuel Ltd,18911900,S,Y,1E,28173945,1353760,1,7775
746,PL1 1RR,PLYMOUTH,,,New George Street,,64,,,,,First Choice Travel Shop,18911897,S,Y,1J,28173951,1353765,1,7775
747,PL1 1RR,PLYMOUTH,,,New George Street,,52,,,,,J D Sports plc,18911898,S,Y,1B,29549603,1952235,1,7775
748,PL1 1RR,PLYMOUTH,,,New George Street,,58,,,,,Acorn Recruitment,18911904,S,Y,1W,32844120,2570332,1,7775
749,PL1 1RR,PLYMOUTH,,,New George Street,, ,66-68,,,,Poundland,18911908,S,Y,1X,37780069,3665119,1,7775
750,PL1 1RR,PLYMOUTH,,,New George Street,,50,,,,,,18911906,S, ,1A,38282711,0,1,7775
751,PL1 1RR,PLYMOUTH,,,New George Street,,62,,,,,,18911903,S, ,1H,38282713,0,1,7775
752,PL1 1RR,PLYMOUTH,,,New George Street,,72,,,,,,18911901,S, ,1Q,38283303,0,1,7775
753,PL1 1RR,PLYMOUTH,,,New George Street,,60,,,,,,18911899,S, ,1G,38853767,0,1,7775
754,PL1 1RR,PLYMOUTH,,,New George Street,,54,,,,,,18911907,S, ,1D,39363564,0,1,7775
755,PL1 1RW,PLYMOUTH,,,New George Street,,36,,,,,Virgin Media,18911917,S,Y,1E,28173926,1353742,1,7775
756,PL1 1RW,PLYMOUTH,,,New George Street,,40,,,,,Millets,18911916,S,Y,1G,28173928,1353743,1,7775
757,PL1 1RW,PLYMOUTH,,,New George Street,,28,,,,,The Body Shop International plc,18911918,S,Y,1B,32870725,2783136,1,7775
758,PL1 1RW,PLYMOUTH,,,New George Street,,28,,,,,Johar Ltd,51499308,S,Y,1Q,32870725,3170435,1,7775
759,PL1 1RW,PLYMOUTH,,,New George Street,,44,,,,,Gamestation,18911910,S,Y,1J,35870197,3284544,1,7775
760,PL1 1RW,PLYMOUTH,,,New George Street,,32,,,,,,18911915,S, ,1L,38281750,0,1,7775
761,PL1 1RW,PLYMOUTH,,,New George Street,,38,,,,,Skechers,18911912,S,Y,1F,39375196,3929254,1,7775
762,PL1 1RW,PLYMOUTH,,,New George Street,,26,,,,,Card Factory,18911913,S,Y,1A,39941814,4008273,1,7775
763,PL1 1RW,PLYMOUTH,,,New George Street,,34,,,,,Trespass,18911911,S,Y,1D,39941815,4008274,1,7775
764,PL1 1RW,PLYMOUTH,,,New George Street,,42,,,,,Yours Clothing,18911914,S,Y,1H,40171308,4039078,1,7775
765,PL1 1RX,PLYMOUTH,,,New George Street,,94,,,,,Brighthouse,18911924,S,Y,1F,28173964,1353776,1,7775
766,PL1 1RX,PLYMOUTH,,,New George Street,,100,,,,,McDonalds Restaurants Ltd,18911923,S,Y,1J,28850383,1742922,1,7775
767,PL1 1RX,PLYMOUTH,,,New George Street,,92,,,,,Card Factory,18911922,S,Y,1E,29549600,1952232,1,7775
768,PL1 1RX,PLYMOUTH,,,New George Street,,86,,,,,The Works,18911926,S,Y,1A,31206328,2456282,1,7775
769,PL1 1RX,PLYMOUTH,,,New George Street,,96,,,,,,18911925,S, ,1G,36838449,0,1,7775
770,PL1 1RX,PLYMOUTH,,,New George Street,,90,,,,,,18911920,S, ,1D,38256738,0,1,7775
771,PL1 1RX,PLYMOUTH,,,New George Street,,88,,,,,,18911919,S, ,1B,38260786,0,1,7775
772,PL1 1RX,PLYMOUTH,,,New George Street,, ,82-84,,,,Sportsdirect.Com,18911909,S,Y,1N,39506455,3948052,1,7775
773,PL1 1RX,PLYMOUTH,,,New George Street,,98,,,,,Betfred,18911921,S,Y,1H,39516371,3949458,1,7775
774,PL1 1RZ,PLYMOUTH,,,New George Street,,102,,,,,Wray & Co,18911932,S,Y,1A,28173969,1353780,1,7775
775,PL1 1RZ,PLYMOUTH,,,New George Street,,104,,,,,Warrens Bakery,18911931,S,Y,1B,28173970,1353781,1,7775
776,PL1 1RZ,PLYMOUTH,,,New George Street,,116,,,,,K F C,18911929,S,Y,1F,28173973,1353783,1,7775
777,PL1 1RZ,PLYMOUTH,,,New George Street,,106,,,,,Andys Fresh Meat & Frozen Foods,18911930,S,Y,1G,28176478,1354364,1,7775
778,PL1 1RZ,PLYMOUTH,,,New George Street,,114,,,,,Tribal Voice,18911927,S,Y,1H,35732825,3260460,1,7775
779,PL1 1RZ,PLYMOUTH,,,New George Street,, ,Rear Of 105,,,,,18911933,S, ,1J,39363579,0,1,7775
780,PL1 1RZ,PLYMOUTH,,,New George Street,,112,,,,,,18911928,S, ,1D,39467484,0,1,7775
781,PL1 1SA,PLYMOUTH,,,Royal Parade,, ,16-24,,,,Debenhams plc,18911934,L, ,1A,1592213,0,1,7775
782,PL1 1SB,PLYMOUTH,,,Mayflower Street,,91,,,,,Mail Boxes Etc,18911935,L, ,1A,2371782,0,1,7775
783,PL1 1SD,PLYMOUTH,,,Mayflower Street,,97,,,,,Veggie Perrins,18911944,S,Y,1Q,31633759,2544154,1,7775
784,PL1 1SD,PLYMOUTH,,,Mayflower Street,,95,,,,,Smileys Minimart,18911937,S,Y,1P,31633760,2544155,1,7775
785,PL1 1SD,PLYMOUTH,,,Mayflower Street,,93,,,,,Mayflower The Cleaners,18911941,S,Y,1N,31633765,2544158,1,7775
786,PL1 1SD,PLYMOUTH,,,Mayflower Street,,105,,,,,The Schoolwear Shop,18911942,S,Y,1U,31635858,2544710,1,7775
787,PL1 1SD,PLYMOUTH,,,Mayflower Street,, ,113-117,,,,Henry Js,18911947,S,Y,1W,35523237,3217423,1,7775
788,PL1 1SD,PLYMOUTH,,,Mayflower Street,,101,,,,,Koshi Tandoori Restaurant,18911940,S,Y,1A,35732801,3260447,1,7775
789,PL1 1SD,PLYMOUTH,,,Mayflower Street,,111,,,,,Dimpsy's Diner,18911936,S,Y,1E,36289687,3380870,1,7775
790,PL1 1SD,PLYMOUTH,,,Mayflower Street,,103,,,,,,18911946,S, ,1B,38184795,0,1,7775
791,PL1 1SD,PLYMOUTH,,,Mayflower Street,,89,,,,,,18911949,S, ,1J,38839209,0,1,7775
792,PL1 1SD,PLYMOUTH,,,Mayflower Street,, ,107-109,,,,,18911943,S, ,1D,39362151,0,1,7775
793,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 1,,,,54858060,S, ,1Z,39368407,0,1,7775
794,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 2,,,,54858061,S, ,2A,39368408,0,1,7775
795,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 3,,,,54858062,S, ,2B,39368409,0,1,7775
796,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 4,,,,54858063,S, ,2D,39368410,0,1,7775
797,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 5,,,,54858064,S, ,2E,39368411,0,1,7775
798,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 6,,,,54858065,S, ,2F,39368412,0,1,7775
799,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 7,,,,54858066,S, ,2G,39368413,0,1,7775
800,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 8,,,,54858067,S, ,2H,39368414,0,1,7775
801,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 9,,,,54858068,S, ,2J,39368415,0,1,7775
802,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 10,,,,54858069,S, ,2L,39368416,0,1,7775
803,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 11,,,,54858070,S, ,2N,39368417,0,1,7775
804,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 12,,,,54858071,S, ,2P,39368418,0,1,7775
805,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 13,,,,54858072,S, ,2Q,39368419,0,1,7775
806,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 14,,,,54858073,S, ,2R,39368420,0,1,7775
807,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 15,,,,54858074,S, ,2S,39368421,0,1,7775
808,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 16,,,,54858075,S, ,2T,39368422,0,1,7775
809,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 17,,,,54858076,S, ,2U,39368423,0,1,7775
810,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 18,,,,54858077,S, ,2W,39368424,0,1,7775
811,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 19,,,,54858078,S, ,2X,39368425,0,1,7775
812,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 20,,,,54858079,S, ,2Y,39368426,0,1,7775
813,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 21,,,,54858080,S, ,2Z,39368427,0,1,7775
814,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 22,,,,54858081,S, ,3A,39368428,0,1,7775
815,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 23,,,,54858082,S, ,3B,39368429,0,1,7775
816,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 24,,,,54858083,S, ,3D,39368430,0,1,7775
817,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 25,,,,54858084,S, ,3E,39368431,0,1,7775
818,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 26,,,,54858085,S, ,3F,39368432,0,1,7775
819,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 27,,,,54858086,S, ,3G,39368433,0,1,7775
820,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 28,,,,54858087,S, ,3H,39368434,0,1,7775
821,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 29,,,,54858088,S, ,3J,39368435,0,1,7775
822,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 30,,,,54858089,S, ,3L,39368436,0,1,7775
823,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 31,,,,54858090,S, ,3N,39368437,0,1,7775
824,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 32,,,,54858091,S, ,3P,39368438,0,1,7775
825,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 33,,,,54858092,S, ,3Q,39368439,0,1,7775
826,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 34,,,,54858093,S, ,3R,39368440,0,1,7775
827,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 35,,,,54858094,S, ,3S,39368441,0,1,7775
828,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 36,,,,54858095,S, ,3T,39368442,0,1,7775
829,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 37,,,,54858096,S, ,3U,39368443,0,1,7775
830,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 38,,,,54858097,S, ,3W,39368444,0,1,7775
831,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 39,,,,54858098,S, ,3X,39368445,0,1,7775
832,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 40,,,,54858099,S, ,3Y,39368446,0,1,7775
833,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 41,,,,54858100,S, ,3Z,39368447,0,1,7775
834,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 42,,,,54858101,S, ,4A,39368448,0,1,7775
835,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 43,,,,54858102,S, ,4B,39368449,0,1,7775
836,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 44,,,,54858103,S, ,4D,39368450,0,1,7775
837,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 45,,,,54858104,S, ,4E,39368451,0,1,7775
838,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 46,,,,54858105,S, ,4F,39368452,0,1,7775
839,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 47,,,,54858106,S, ,4G,39368453,0,1,7775
840,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 48,,,,54858107,S, ,4H,39368454,0,1,7775
841,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 49,,,,54858108,S, ,4J,39368455,0,1,7775
842,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 50,,,,54858109,S, ,4L,39368456,0,1,7775
843,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 51,,,,54858110,S, ,4N,39368457,0,1,7775
844,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 52,,,,54858111,S, ,4P,39368458,0,1,7775
845,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 53,,,,54858112,S, ,4Q,39368459,0,1,7775
846,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 54,,,,54858113,S, ,4R,39368460,0,1,7775
847,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 55,,,,54858114,S, ,4S,39368461,0,1,7775
848,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 56,,,,54858115,S, ,4T,39368462,0,1,7775
849,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 57,,,,54858116,S, ,4U,39368463,0,1,7775
850,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 58,,,,54858117,S, ,4W,39368464,0,1,7775
851,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 59,,,,54858118,S, ,4X,39368465,0,1,7775
852,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,Flat 60,,,,54858119,S, ,4Y,39368466,0,1,7775
853,PL1 1SD,PLYMOUTH,,,Mayflower Street,,119,,,,,Aspire Student Living,54858121,S,Y,4Z,39712732,3973032,1,7775
854,PL1 1SD,PLYMOUTH,,,Mayflower Street,,99,,,,,Cutzz Styles,18911938,S,Y,1R,40873884,4114538,1,7775
855,PL1 1SH,PLYMOUTH,,,Morley Court,,25,,,,,,18911950,S, ,1A,11751492,0,1,7775
856,PL1 1SH,PLYMOUTH,,,Morley Court,,26,,,,,,18911951,S, ,1B,11751493,0,1,7775
857,PL1 1SH,PLYMOUTH,,,Morley Court,,27,,,,,,18911952,S, ,1D,11751494,0,1,7775
858,PL1 1SH,PLYMOUTH,,,Morley Court,,28,,,,,,18911953,S, ,1E,11751495,0,1,7775
859,PL1 1SH,PLYMOUTH,,,Morley Court,,29,,,,,,18911954,S, ,1F,11751496,0,1,7775
860,PL1 1SH,PLYMOUTH,,,Morley Court,,30,,,,,,18911955,S, ,1G,11751497,0,1,7775
861,PL1 1SH,PLYMOUTH,,,Morley Court,,31,,,,,,18911956,S, ,1H,11751498,0,1,7775
862,PL1 1SH,PLYMOUTH,,,Morley Court,,32,,,,,,18911957,S, ,1J,11751499,0,1,7775
863,PL1 1SH,PLYMOUTH,,,Morley Court,,33,,,,,,18911958,S, ,1L,11751500,0,1,7775
864,PL1 1SH,PLYMOUTH,,,Morley Court,,34,,,,,,18911959,S, ,1N,11751501,0,1,7775
865,PL1 1SH,PLYMOUTH,,,Morley Court,,35,,,,,,18911960,S, ,1P,11751502,0,1,7775
866,PL1 1SH,PLYMOUTH,,,Morley Court,,36,,,,,,18911961,S, ,1Q,11751503,0,1,7775
867,PL1 1SH,PLYMOUTH,,,Morley Court,,37,,,,,,18911962,S, ,1R,11751504,0,1,7775
868,PL1 1SH,PLYMOUTH,,,Morley Court,,38,,,,,,18911963,S, ,1S,11751505,0,1,7775
869,PL1 1SH,PLYMOUTH,,,Morley Court,,39,,,,,,18911964,S, ,1T,11751506,0,1,7775
870,PL1 1SH,PLYMOUTH,,,Morley Court,,40,,,,,,18911965,S, ,1U,11751507,0,1,7775
871,PL1 1SJ,PLYMOUTH,,,Morley Court,,41,,,,,,18911966,S, ,1A,11751508,0,1,7775
872,PL1 1SJ,PLYMOUTH,,,Morley Court,,42,,,,,,18911967,S, ,1B,11751509,0,1,7775
873,PL1 1SJ,PLYMOUTH,,,Morley Court,,43,,,,,,18911968,S, ,1D,11751510,0,1,7775
874,PL1 1SJ,PLYMOUTH,,,Morley Court,,44,,,,,,18911969,S, ,1E,11751511,0,1,7775
875,PL1 1SJ,PLYMOUTH,,,Morley Court,,45,,,,,,18911970,S, ,1F,11751512,0,1,7775
876,PL1 1SJ,PLYMOUTH,,,Morley Court,,46,,,,,,18911971,S, ,1G,11751513,0,1,7775
877,PL1 1SJ,PLYMOUTH,,,Morley Court,,47,,,,,,18911972,S, ,1H,11751514,0,1,7775
878,PL1 1SJ,PLYMOUTH,,,Morley Court,,48,,,,,,18911973,S, ,1J,11751515,0,1,7775
879,PL1 1SJ,PLYMOUTH,,,Morley Court,,49,,,,,,18911974,S, ,1L,11751516,0,1,7775
880,PL1 1SJ,PLYMOUTH,,,Morley Court,,50,,,,,,18911975,S, ,1N,11751517,0,1,7775
881,PL1 1SJ,PLYMOUTH,,,Morley Court,,51,,,,,,18911976,S, ,1P,11751518,0,1,7775
882,PL1 1SJ,PLYMOUTH,,,Morley Court,,52,,,,,,18911977,S, ,1Q,11751519,0,1,7775
883,PL1 1SL,PLYMOUTH,,,Morley Court,,53,,,,,,18911978,S, ,1A,11751520,0,1,7775
884,PL1 1SL,PLYMOUTH,,,Morley Court,,54,,,,,,18911979,S, ,1B,11751521,0,1,7775
885,PL1 1SL,PLYMOUTH,,,Morley Court,,55,,,,,,18911980,S, ,1D,11751522,0,1,7775
886,PL1 1SL,PLYMOUTH,,,Morley Court,,56,,,,,,18911981,S, ,1E,11751523,0,1,7775
887,PL1 1SL,PLYMOUTH,,,Morley Court,,57,,,,,,18911982,S, ,1F,11751524,0,1,7775
888,PL1 1SL,PLYMOUTH,,,Morley Court,,58,,,,,,18911983,S, ,1G,11751525,0,1,7775
889,PL1 1SL,PLYMOUTH,,,Morley Court,,59,,,,,,18911984,S, ,1H,11751526,0,1,7775
890,PL1 1SL,PLYMOUTH,,,Morley Court,,60,,,,,,18911985,S, ,1J,11751527,0,1,7775
891,PL1 1SL,PLYMOUTH,,,Morley Court,,61,,,,,,18911986,S, ,1L,11751528,0,1,7775
892,PL1 1SL,PLYMOUTH,,,Morley Court,,62,,,,,,18911987,S, ,1N,11751529,0,1,7775
893,PL1 1SL,PLYMOUTH,,,Morley Court,,63,,,,,,18911988,S, ,1P,11751530,0,1,7775
894,PL1 1SL,PLYMOUTH,,,Morley Court,,64,,,,,,18911989,S, ,1Q,11751531,0,1,7775
895,PL1 1SL,PLYMOUTH,,,Morley Court,,65,,,,,,18911990,S, ,1R,11751532,0,1,7775
896,PL1 1SL,PLYMOUTH,,,Morley Court,,66,,,,,,18911991,S, ,1S,11751533,0,1,7775
897,PL1 1SL,PLYMOUTH,,,Morley Court,,67,,,,,,18911992,S, ,1T,11751534,0,1,7775
898,PL1 1SL,PLYMOUTH,,,Morley Court,,68,,,,,,18911993,S, ,1U,11751535,0,1,7775
899,PL1 1SL,PLYMOUTH,,,Morley Court,,69,,,,,,18911994,S, ,1W,11751536,0,1,7775
900,PL1 1SL,PLYMOUTH,,,Morley Court,,70,,,,,,18911995,S, ,1X,11751537,0,1,7775
901,PL1 1SL,PLYMOUTH,,,Morley Court,,71,,,,,,18911996,S, ,1Y,11751538,0,1,7775
902,PL1 1SL,PLYMOUTH,,,Morley Court,,72,,,,,,18911997,S, ,1Z,11751539,0,1,7775
903,PL1 1SL,PLYMOUTH,,,Morley Court,,73,,,,,,18911998,S, ,2A,11751540,0,1,7775
